player_id,install_date,platform,country,acquisition_channel
3199,2026-01-02 12:15:00,Android ,IN,organic
3200,2026-03-05 02:35:00, iOS,IN,organic
3201,2026-01-15 18:46:00, iOS,IN,organic
3202,2026-02-05 22:13:00,IOS,FR,influencer
3203,2026-01-19 20:56:00,Android ,US,organic
3204,2026-01-14 15:01:00,ANDROID,DE,organic
3205,2026-02-18 12:56:00,web,JP,organic
3206,2026-01-04 05:46:00,ANDROID,US,paid_social
3207,2026-03-01 15:26:00,IOS,US,influencer
3208,2026-02-20 15:36:00,iOS,BR,organic
3209,2026-03-07 16:04:00,IOS,GB,paid_social
3210,2026-03-24 03:04:00,android,GB,organic
3211,2026-03-06 06:01:00,ANDROID,US,influencer
3212,2026-02-10 09:05:00,ANDROID,US,organic
3213,2026-03-27 06:51:00, iOS,GB,paid_social
3214,2026-03-16 12:05:00,Android ,IN,organic
3215,2026-01-30 08:33:00,IOS,TR,
3216,2026-01-10 14:17:00,Android ,BR,paid_social
3217,2026-01-05 10:15:00,Android ,TR,organic
3218,2026-03-28 14:27:00,Android,FR,organic
3219,2026-03-26 01:34:00,ANDROID,GB,paid_social
3220,2026-03-11 11:52:00,Android ,BR,paid_social
3221,2026-02-20 00:30:00,Android ,JP,organic
3222,2026-02-28 09:35:00,iOS,US,organic
3223,2026-03-01 13:45:00,android,IN,organic
3224,2026-02-10 06:03:00,android,JP,organic
3225,2026-03-31 17:25:00,ios,FR,
3226,2026-01-29 19:36:00,Android,US,organic
3227,2026-01-08 19:15:00,ios,DE,influencer
3228,2026-01-21 19:50:00,iOS,TR,paid_social
3229,2026-01-07 08:30:00,android,US,organic
3230,2026-03-21 05:24:00,Android ,US,organic
3231,2026-01-19 07:14:00,android,US,cross_promo
3232,2026-03-17 17:14:00,ios,IN,organic
3233,2026-01-20 23:31:00,IOS,IN,organic
3234,2026-01-16 05:50:00,IOS,TR,paid_social
3235,2026-01-20 21:56:00, iOS,BR,organic
3236,2026-03-22 11:46:00,ios,US,paid_social
3237,2026-01-13 11:47:00,Android,GB,organic
3238,2026-03-30 03:59:00,Android ,US,paid_social
3239,2026-01-27 01:08:00,android,US,organic
3240,2026-03-18 14:35:00,Web,FR,organic
3241,2026-03-19 12:48:00,iOS,US,organic
3242,2026-02-19 10:33:00,IOS,FR,influencer
3243,2026-03-28 09:23:00,IOS,DE,influencer
3244,2026-02-26 13:37:00,Android,IN,influencer
3245,2026-03-23 02:23:00, iOS,GB,influencer
3246,2026-03-30 09:26:00,ios,US,organic
3247,2026-02-08 16:03:00,Android ,FR,
3248,2026-02-14 20:04:00,iOS,TR,organic
3249,2026-01-27 12:45:00,android,US,
3250,2026-03-31 22:12:00,android,US,paid_social
3251,2026-03-06 07:03:00,IOS,JP,organic
3252,2026-02-24 07:54:00,ANDROID,IN,organic
3253,2026-01-02 17:32:00,IOS,DE,
3254,2026-02-06 00:51:00, web ,US,influencer
3255,2026-01-11 19:27:00, iOS,FR,organic
3256,2026-02-14 04:36:00,ios,US,paid_social
3257,2026-02-11 03:40:00,iOS,IN,organic
3258,2026-03-08 21:07:00,iOS,BR,influencer
3259,2026-02-23 14:32:00,android,US,organic
3260,2026-02-08 23:22:00,web,JP,organic
3261,2026-02-19 18:56:00,ANDROID,FR,paid_social
3262,2026-01-29 10:48:00,Android,IN,
3263,2026-02-26 03:09:00,IOS,GB,paid_social
3264,2026-01-09 08:11:00,Android ,JP,influencer
3265,2026-01-15 19:12:00,Android,DE,organic
3266,2026-01-21 13:40:00,iOS,JP,organic
3267,2026-01-09 18:55:00,iOS,JP,organic
3268,2026-02-01 23:30:00,Android ,IN,paid_social
3269,2026-02-03 03:06:00,android,US,paid_social
3270,2026-01-31 22:48:00, iOS,,organic
3271,2026-02-05 04:18:00,ANDROID,IN,organic
3272,2026-03-27 07:29:00, iOS,BR,influencer
3273,2026-01-02 15:05:00,ios,TR,paid_social
3274,2026-03-25 15:20:00,IOS,US,organic
3275,2026-02-11 21:45:00, iOS,GB,organic
3276,2026-03-06 21:40:00,IOS,US,organic
3277,2026-01-05 19:15:00,ios,JP,organic
3278,2026-01-10 19:55:00,WEB,DE,paid_social
3279,2026-03-19 00:15:00, iOS,IN,influencer
3280,2026-02-02 15:56:00,IOS,US,paid_social
3281,2026-03-08 23:03:00,Android ,TR,influencer
3282,2026-02-02 07:07:00,ios,FR,organic
3283,2026-01-25 12:29:00,Android,TR,influencer
3284,2026-02-18 00:15:00,iOS,IN,paid_social
3285,2026-01-30 04:39:00,ANDROID,BR,paid_social
3286,2026-02-08 13:02:00,web,GB,organic
3287,2026-02-16 01:02:00,android,US,organic
3288,2026-03-06 23:25:00,android,IN,organic
3289,2026-03-12 18:16:00, iOS,US,cross_promo
3290,2026-03-10 23:08:00,android,US,organic
3291,2026-03-03 22:02:00,web,,cross_promo
3292,2026-01-27 04:32:00,ANDROID,BR,cross_promo
3293,2026-03-31 09:21:00,Android ,US,influencer
3294,2026-03-19 01:19:00,ios,FR,paid_social
3295,2026-03-26 19:53:00,android,BR,paid_social
3296,2026-02-05 08:46:00,Android ,IN,organic
3297,2026-01-03 20:30:00,IOS,FR,organic
3298,2026-03-30 14:54:00, iOS,US,cross_promo
3299,2026-01-09 15:46:00,ANDROID,DE,paid_social
3300,2026-03-14 00:57:00,iOS,US,influencer
3301,2026-03-07 19:12:00,ios,BR,organic
3302,2026-02-09 05:12:00,Android,BR,paid_social
3303,2026-02-15 06:56:00,ANDROID,US,organic
3304,2026-01-05 03:05:00,IOS,DE,organic
3305,2026-02-21 09:46:00,Android,IN,paid_social
3306,2026-03-26 21:54:00,iOS,US,influencer
3307,2026-02-16 23:51:00,iOS,US,paid_social
3308,2026-01-06 20:39:00,ios,,cross_promo
3309,2026-02-20 09:24:00,Android ,DE,organic
3310,2026-03-29 04:49:00,android,US,cross_promo
3311,2026-03-22 07:47:00,Android,JP,cross_promo
3312,2026-02-15 12:04:00,ANDROID,JP,organic
3313,2026-01-12 10:13:00,android,TR,paid_social
3314,2026-02-05 14:28:00,web,GB,organic
3315,2026-02-03 02:01:00,Android,IN,organic
3316,2026-03-27 14:13:00,iOS,FR,paid_social
3317,2026-02-07 23:28:00,Android,US,organic
3318,2026-01-29 02:25:00,android,TR,organic
3319,2026-02-25 22:47:00,Android,IN,organic
3320,2026-02-25 04:28:00,android,JP,organic
3321,2026-01-06 16:46:00,iOS,,organic
3322,2026-01-11 07:43:00,ANDROID,GB,cross_promo
3323,2026-01-09 05:09:00,Android,IN,paid_social
3324,2026-01-21 20:55:00,IOS,DE,organic
3325,2026-03-04 06:41:00,ios,US,paid_social
3326,2026-01-06 13:15:00,ios,US,organic
3327,2026-02-06 21:10:00,IOS,DE,influencer
3328,2026-02-08 17:01:00, iOS,GB,organic
3329,2026-03-05 06:45:00,WEB,US,organic
3330,2026-03-30 14:42:00,ANDROID,DE,organic
3331,2026-02-16 07:28:00,IOS,IN,paid_social
3332,2026-01-23 18:43:00,Android ,FR,organic
3333,2026-03-14 16:49:00,Android ,DE,paid_social
3334,2026-02-17 06:58:00,ANDROID,JP,cross_promo
3335,2026-01-23 22:44:00,iOS,,organic
3336,2026-03-10 22:26:00,ANDROID,BR,paid_social
3337,2026-01-06 12:09:00,ANDROID,,cross_promo
3338,2026-01-04 17:59:00,ios,US,paid_social
3339,2026-03-03 23:49:00,iOS,GB,paid_social
3340,2026-02-09 04:59:00,ANDROID,DE,organic
3341,2026-01-30 16:29:00,ios,GB,organic
3342,2026-01-30 05:10:00,ios,BR,organic
3343,2026-01-09 13:12:00,ANDROID,US,organic
3344,2026-01-31 10:28:00,iOS,US,paid_social
3345,2026-02-16 06:00:00,IOS,DE,organic
3346,2026-02-14 04:57:00,android,FR,organic
3347,2026-01-07 03:32:00,IOS,US,paid_social
3348,2026-03-19 04:37:00,Web,US,cross_promo
3349,2026-02-05 23:43:00,android,GB,paid_social
3350,2026-01-19 02:01:00,Android ,DE,organic
3351,2026-03-24 00:55:00,IOS,US,organic
3352,2026-02-20 15:25:00,Android,IN,paid_social
3353,2026-03-24 18:59:00,web,TR,paid_social
3354,2026-01-21 10:45:00,iOS,IN,organic
3355,2026-02-26 08:25:00,Android,IN,
3356,2026-03-05 03:28:00,android,TR,influencer
3357,2026-03-11 11:39:00, iOS,US,organic
3358,2026-01-27 18:00:00,ios,US,organic
3359,2026-02-05 09:06:00,android,JP,paid_social
3360,2026-01-02 09:28:00, iOS,US,paid_social
3361,2026-03-25 14:43:00,Android ,US,organic
3362,2026-01-26 21:14:00,ios,,paid_social
3363,2026-01-11 11:11:00,Android ,US,paid_social
3364,2026-03-10 16:02:00,IOS,TR,paid_social
3365,2026-03-16 07:18:00,ANDROID,IN,organic
3366,2026-02-19 09:28:00,Android,DE,organic
3367,2026-02-11 16:40:00,Web,IN,influencer
3368,2026-01-01 23:16:00,IOS,BR,organic
3369,2026-03-09 19:14:00,Android ,,paid_social
3370,2026-03-22 12:03:00, iOS,JP,organic
3371,2026-03-06 09:14:00,Android,BR,influencer
3372,2026-01-05 09:26:00,android,IN,influencer
3373,2026-03-20 21:58:00,IOS,TR,organic
3374,2026-03-05 08:35:00,android,DE,paid_social
3375,2026-01-15 20:46:00,iOS,FR,
3376,2026-03-17 15:34:00,android,DE,paid_social
3377,2026-03-18 13:07:00,Android,GB,organic
3378,2026-03-24 15:07:00,iOS,,paid_social
3379,2026-02-14 10:43:00,Android ,US,organic
3380,2026-03-31 03:19:00, iOS,GB,influencer
3381,2026-01-27 15:13:00,WEB,BR,organic
3382,2026-02-13 07:59:00,ios,US,influencer
3383,2026-01-25 18:01:00,ios,,organic
3384,2026-02-13 17:32:00,Web,FR,paid_social
3385,2026-02-19 17:57:00,IOS,IN,organic
3386,2026-01-19 17:31:00,Web,,organic
3387,2026-03-07 23:16:00,WEB,BR,influencer
3388,2026-02-07 15:41:00,IOS,,organic
3389,2026-03-06 00:59:00,Android ,US,paid_social
3390,2026-02-06 01:35:00,Android ,JP,paid_social
3391,2026-02-17 22:46:00,ANDROID,IN,organic
3392,2026-03-19 14:13:00,Android,IN,organic
3393,2026-03-17 10:13:00, iOS,BR,influencer
3394,2026-03-16 07:03:00,ios,,cross_promo
3395,2026-01-17 14:10:00,ios,FR,organic
3396,2026-01-10 10:09:00, iOS,IN,cross_promo
3397,2026-03-13 06:19:00,Android ,GB,organic
3398,2026-01-08 02:58:00,web,TR,influencer
3399,2026-02-15 17:23:00,android,JP,organic
3400,2026-03-15 17:15:00,iOS,DE,organic
3401,2026-03-14 06:08:00,android,JP,organic
3402,2026-01-10 18:39:00,IOS,IN,paid_social
3403,2026-02-07 18:50:00,Android ,IN,influencer
3404,2026-02-02 07:22:00,iOS,TR,organic
3405,2026-02-20 04:35:00,ANDROID,IN,paid_social
3406,2026-01-16 08:32:00,ANDROID,US,influencer
3407,2026-01-16 12:16:00,android,BR,influencer
3408,2026-01-31 23:28:00,iOS,US,cross_promo
3409,2026-01-24 02:54:00,iOS,US,paid_social
3410,2026-03-03 21:04:00, iOS,US,organic
3411,2026-03-13 03:05:00,iOS,DE,organic
3412,2026-01-25 08:04:00,ANDROID,IN,organic
3413,2026-01-14 21:40:00,iOS,IN,influencer
3414,2026-02-21 17:47:00,iOS,IN,paid_social
3415,2026-02-16 04:16:00,IOS,FR,organic
3416,2026-02-21 04:40:00,IOS,US,organic
3417,2026-03-22 18:18:00,iOS,JP,organic
3418,2026-02-24 06:44:00,Android ,IN,influencer
3419,2026-03-13 15:02:00,ANDROID,BR,organic
3420,2026-01-11 13:56:00,ANDROID,US,paid_social
3421,2026-02-24 16:04:00,web,US,cross_promo
3422,2026-03-12 14:14:00,ANDROID,BR,organic
3423,2026-01-22 01:24:00,ios,TR,organic
3424,2026-02-20 23:42:00,ANDROID,IN,organic
3425,2026-02-16 06:28:00,IOS,BR,influencer
3426,2026-03-16 13:19:00,android,US,organic
3427,2026-01-21 05:54:00,Web,US,paid_social
3428,2026-01-15 14:14:00,iOS,BR,organic
3429,2026-02-07 08:42:00,IOS,FR,organic
3430,2026-03-23 05:54:00,IOS,US,influencer
3431,2026-03-28 15:57:00,WEB,FR,organic
3432,2026-02-03 21:04:00,ios,JP,organic
3433,2026-03-01 16:52:00,Android,FR,organic
3434,2026-03-04 14:38:00,iOS,,organic
3435,2026-02-21 20:23:00,WEB,US,paid_social
3436,2026-03-04 22:26:00,ios,US,paid_social
3437,2026-01-02 20:26:00,android,DE,organic
3438,2026-01-03 15:48:00,web,,paid_social
3439,2026-01-14 20:16:00, iOS,US,cross_promo
3440,2026-01-10 06:32:00,android,,influencer
3441,2026-02-03 20:08:00, iOS,US,organic
3442,2026-03-22 21:21:00,Web,JP,paid_social
3443,2026-02-24 15:41:00,Android ,FR,organic
3444,2026-02-26 09:04:00, iOS,IN,
3445,2026-01-28 14:36:00,Android,US,paid_social
3446,2026-03-03 12:28:00,Web,US,paid_social
3447,2026-02-20 23:47:00, iOS,DE,paid_social
3448,2026-02-07 18:48:00, iOS,IN,organic
3449,2026-01-22 05:49:00,ios,FR,organic
3450,2026-02-08 08:12:00, iOS,BR,organic
3451,2026-02-14 10:39:00,Android ,BR,paid_social
3452,2026-03-10 04:40:00,iOS,US,
3453,2026-03-05 03:28:00,Android ,GB,organic
3454,2026-01-12 11:42:00,Android,US,organic
3455,2026-03-26 00:47:00,Android ,JP,influencer
3456,2026-03-01 03:50:00,ANDROID,GB,influencer
3457,2026-01-14 21:14:00,Android,JP,organic
3458,2026-03-15 21:31:00,Android,TR,paid_social
3459,2026-03-23 03:48:00,Android ,BR,organic
3460,2026-02-06 01:28:00,Android ,JP,cross_promo
3461,2026-01-31 21:34:00,IOS,US,paid_social
3462,2026-01-04 10:40:00,iOS,GB,organic
3463,2026-02-04 13:20:00,ios,JP,cross_promo
3464,2026-02-14 13:44:00,ios,US,organic
3465,2026-01-17 05:08:00,IOS,US,influencer
3466,2026-03-25 13:44:00,Web,US,paid_social
3467,2026-02-20 18:30:00,iOS,US,influencer
3468,2026-01-01 10:35:00,android,FR,paid_social
3469,2026-02-26 23:10:00,android,IN,cross_promo
3470,2026-01-08 04:46:00,iOS,DE,paid_social
3471,2026-01-09 15:48:00,Android,IN,paid_social
3472,2026-01-26 16:07:00,IOS,US,influencer
3473,2026-03-03 06:19:00,Android ,TR,organic
3474,2026-03-26 08:18:00,Android ,US,organic
3475,2026-03-18 23:01:00,ANDROID,US,organic
3476,2026-01-15 18:02:00, iOS,BR,influencer
3477,2026-03-09 17:33:00,ios,IN,organic
3478,2026-02-27 06:03:00,IOS,IN,paid_social
3479,2026-01-13 18:36:00,ANDROID,IN,influencer
3480,2026-03-16 22:05:00, iOS,DE,organic
3481,2026-03-10 00:24:00,iOS,BR,paid_social
3482,2026-01-19 22:01:00, web ,TR,paid_social
3483,2026-01-25 19:02:00,iOS,US,organic
3484,2026-02-15 03:37:00,Android ,US,influencer
3485,2026-03-20 19:49:00,Web,US,cross_promo
3486,2026-03-30 00:37:00,iOS,BR,paid_social
3487,2026-02-09 17:51:00,android,US,organic
3488,2026-03-08 03:18:00, iOS,IN,organic
3489,2026-02-02 12:12:00,android,BR,organic
3490,2026-01-12 15:11:00,iOS,TR,organic
3491,2026-03-06 09:09:00,iOS,,paid_social
3492,2026-02-07 10:04:00,ANDROID,US,cross_promo
3493,2026-03-13 04:03:00,ios,JP,organic
3494,2026-01-23 09:26:00,ios,JP,cross_promo
3495,2026-03-31 15:55:00,iOS,IN,organic
3496,2026-03-03 07:31:00,android,US,organic
3497,2026-03-04 11:50:00,ANDROID,JP,cross_promo
3498,2026-02-04 04:29:00,ANDROID,FR,influencer
3499,2026-01-20 16:34:00, iOS,US,paid_social
3500,2026-01-05 02:53:00,iOS,JP,paid_social
3501,2026-02-08 09:57:00,android,IN,organic
3502,2026-01-04 21:32:00,Android ,DE,organic
3503,2026-02-06 15:11:00,ios,FR,
3504,2026-03-18 21:03:00, iOS,IN,organic
3505,2026-02-17 17:47:00,Android ,US,organic
3506,2026-01-29 05:05:00,web,US,paid_social
3507,2026-03-17 19:07:00,iOS,GB,
3508,2026-01-10 21:44:00,Web,US,organic
3509,2026-02-20 19:51:00,iOS,GB,paid_social
3510,2026-01-08 08:34:00,IOS,GB,organic
3511,2026-03-20 23:17:00,Android,US,organic
3512,2026-01-04 05:49:00,android,US,cross_promo
3513,2026-02-03 20:27:00,android,US,influencer
3514,2026-01-05 07:52:00,web,US,influencer
3515,2026-03-19 02:21:00,Web,BR,organic
3516,2026-03-27 03:07:00,Android ,IN,paid_social
3517,2026-03-18 18:00:00,iOS,US,organic
3518,2026-01-03 12:20:00,Android,,organic
3519,2026-03-13 10:11:00,iOS,US,organic
3520,2026-01-19 23:41:00,Android,FR,cross_promo
3521,2026-03-23 18:36:00,android,US,organic
3522,2026-02-10 16:02:00,Android ,BR,organic
3523,2026-01-16 05:47:00,iOS,FR,paid_social
3524,2026-01-26 21:25:00,ANDROID,IN,organic
3525,2026-03-19 19:10:00,ANDROID,DE,organic
3526,2026-02-01 10:21:00,Web,DE,paid_social
3527,2026-02-15 03:48:00,ios,,paid_social
3528,2026-02-12 19:42:00,ANDROID,DE,paid_social
3529,2026-02-01 03:40:00,android,IN,organic
3530,2026-02-18 05:51:00,Android,BR,cross_promo
3531,2026-01-12 10:49:00,ios,DE,cross_promo
3532,2026-01-07 09:57:00,iOS,JP,cross_promo
3533,2026-01-24 12:56:00,ios,US,influencer
3534,2026-01-16 14:41:00, web ,BR,cross_promo
3535,2026-01-08 14:23:00,ios,JP,organic
3536,2026-03-07 06:18:00,android,DE,organic
3537,2026-03-31 01:04:00,iOS,FR,influencer
3538,2026-02-28 02:48:00,iOS,TR,influencer
3539,2026-01-26 15:54:00,Android ,IN,paid_social
3540,2026-01-18 22:54:00,IOS,US,organic
3541,2026-02-15 01:53:00, iOS,IN,organic
3542,2026-01-27 03:41:00,Android,US,organic
3543,2026-01-16 19:09:00,ios,US,influencer
3544,2026-02-20 13:45:00,iOS,US,cross_promo
3545,2026-02-17 12:12:00,Android,FR,paid_social
3546,2026-01-02 12:45:00,WEB,TR,organic
3547,2026-03-02 22:37:00,Android ,GB,paid_social
3548,2026-03-03 00:18:00,IOS,IN,organic
3549,2026-03-07 15:24:00, iOS,FR,organic
3550,2026-02-01 02:53:00,WEB,FR,influencer
3551,2026-02-03 19:49:00,WEB,BR,organic
3552,2026-01-22 09:16:00, web ,US,organic
3553,2026-02-09 19:16:00,iOS,US,influencer
3554,2026-03-11 01:17:00, iOS,TR,organic
3555,2026-01-23 19:29:00,iOS,IN,cross_promo
3556,2026-03-23 06:05:00,Android ,US,paid_social
3557,2026-03-25 00:24:00,android,US,paid_social
3558,2026-03-27 03:44:00,Android ,TR,influencer
3559,2026-02-18 10:22:00,android,US,influencer
3560,2026-01-27 21:02:00, iOS,IN,organic
3561,2026-03-25 18:40:00,IOS,US,organic
3562,2026-02-25 15:40:00,android,US,cross_promo
3563,2026-03-14 12:16:00,Android ,JP,organic
3564,2026-02-01 12:14:00,Android,DE,influencer
3565,2026-01-16 15:03:00,ANDROID,IN,influencer
3566,2026-01-27 19:54:00,android,BR,influencer
3567,2026-02-25 04:08:00,Android ,BR,paid_social
3568,2026-03-07 21:33:00,ios,IN,influencer
3569,2026-03-09 21:00:00,IOS,US,influencer
3570,2026-02-25 03:24:00,IOS,US,influencer
3571,2026-03-25 17:21:00,ios,IN,influencer
3572,2026-03-22 15:53:00,android,IN,influencer
3573,2026-02-04 15:51:00,Android ,US,organic
3574,2026-01-08 06:14:00,android,BR,paid_social
3575,2026-01-26 17:02:00,ios,US,organic
3576,2026-02-12 18:45:00,ios,US,cross_promo
3577,2026-01-15 12:03:00, iOS,IN,organic
3578,2026-02-09 15:01:00,ANDROID,IN,influencer
3579,2026-03-19 02:59:00,ANDROID,DE,organic
3580,2026-02-04 12:33:00,iOS,IN,cross_promo
3581,2026-01-15 09:05:00,iOS,GB,influencer
3582,2026-03-30 14:13:00,Android,US,influencer
3583,2026-01-18 19:32:00,iOS,US,organic
3584,2026-02-25 21:16:00,ios,IN,organic
3585,2026-01-15 01:40:00,IOS,US,paid_social
3586,2026-01-26 08:09:00,IOS,BR,cross_promo
3587,2026-03-01 16:52:00,android,US,paid_social
3588,2026-03-01 01:59:00,Android,TR,organic
3589,2026-03-18 23:18:00,Android ,BR,cross_promo
3590,2026-02-20 12:21:00,IOS,DE,organic
3591,2026-02-17 13:06:00,ios,US,cross_promo
3592,2026-02-10 07:59:00,Android,GB,organic
3593,2026-03-06 07:41:00,Web,BR,
3594,2026-01-14 14:11:00,android,IN,organic
3595,2026-02-18 23:15:00,Android,JP,organic
3596,2026-03-13 20:28:00,android,US,paid_social
3597,2026-01-03 13:57:00,Android ,US,paid_social
3598,2026-01-14 05:38:00,Android,US,organic
3599,2026-03-10 14:45:00,IOS,US,organic
3600,2026-03-17 23:21:00,android,JP,organic
3601,2026-03-12 16:45:00,iOS,JP,paid_social
3602,2026-01-01 18:36:00,ANDROID,US,paid_social
3603,2026-02-18 16:33:00,ANDROID,JP,organic
3604,2026-03-08 18:37:00,android,GB,influencer
3605,2026-02-19 01:39:00,android,US,organic
3606,2026-03-05 23:00:00,Android ,US,influencer
3607,2026-03-31 13:04:00,Android,US,organic
3608,2026-03-16 22:20:00,android,IN,influencer
3609,2026-03-27 00:51:00,iOS,TR,organic
3610,2026-02-18 20:21:00,ANDROID,DE,organic
3611,2026-01-22 08:17:00, iOS,IN,cross_promo
3612,2026-01-24 14:18:00,android,GB,organic
3613,2026-01-08 07:36:00,ios,US,influencer
3614,2026-01-27 07:37:00,android,GB,organic
3615,2026-03-15 00:51:00,Web,US,organic
3616,2026-01-27 01:11:00,Android ,IN,influencer
3617,2026-01-16 08:18:00,android,US,cross_promo
3618,2026-01-13 23:48:00, web ,GB,paid_social
3619,2026-01-20 22:36:00, iOS,US,paid_social
3620,2026-03-05 16:52:00,web,US,cross_promo
3621,2026-03-15 11:08:00,WEB,DE,organic
3622,2026-02-18 03:51:00,Android ,IN,organic
3623,2026-03-18 16:17:00,iOS,IN,paid_social
3624,2026-01-02 13:55:00,android,IN,paid_social
3625,2026-01-25 00:47:00,iOS,BR,organic
3626,2026-01-21 23:15:00,Android ,BR,influencer
3627,2026-02-27 04:34:00, iOS,,
3628,2026-03-25 13:43:00,IOS,US,influencer
3629,2026-02-15 15:52:00,Web,BR,paid_social
3630,2026-01-23 02:14:00, iOS,IN,organic
3631,2026-03-29 10:12:00,ANDROID,BR,paid_social
3632,2026-01-07 06:28:00,iOS,US,influencer
3633,2026-01-29 06:35:00,ios,BR,organic
3634,2026-03-08 11:24:00,iOS,GB,cross_promo
3635,2026-03-18 11:32:00,web,GB,organic
3636,2026-01-20 23:43:00,WEB,IN,paid_social
3637,2026-01-25 03:09:00,ios,DE,organic
3638,2026-01-17 09:43:00,ANDROID,BR,influencer
3639,2026-02-10 06:51:00,android,FR,cross_promo
3640,2026-03-31 11:25:00,Android,BR,paid_social
3641,2026-03-11 04:11:00,WEB,IN,organic
3642,2026-03-05 22:05:00,IOS,BR,paid_social
3643,2026-02-25 22:17:00,iOS,US,paid_social
3644,2026-03-30 20:11:00,Android,US,paid_social
3645,2026-03-28 20:44:00,IOS,JP,influencer
3646,2026-01-03 10:10:00,IOS,GB,organic
3647,2026-02-07 02:34:00,IOS,GB,organic
3648,2026-01-11 05:24:00,Android ,IN,organic
3649,2026-03-30 21:59:00,Android,FR,
3650,2026-03-18 08:11:00,IOS,US,organic
3651,2026-01-23 02:00:00,IOS,TR,paid_social
3652,2026-03-05 20:33:00,Android ,IN,cross_promo
3653,2026-03-12 07:02:00,ANDROID,FR,
3654,2026-03-16 00:32:00,ANDROID,BR,organic
3655,2026-01-04 03:16:00, iOS,GB,organic
3656,2026-03-11 07:31:00,iOS,US,organic
3657,2026-03-15 10:00:00,ios,US,organic
3658,2026-02-19 18:28:00,Android ,IN,organic
3659,2026-01-08 22:18:00,Android ,BR,organic
3660,2026-02-16 23:02:00, iOS,GB,influencer
3661,2026-01-03 08:36:00,Android,US,paid_social
3662,2026-01-13 02:18:00,Android,US,organic
3663,2026-01-22 06:54:00,ios,US,organic
3664,2026-01-19 06:06:00,WEB,GB,influencer
3665,2026-02-11 00:23:00,ANDROID,JP,paid_social
3666,2026-01-31 20:44:00,web,US,organic
3667,2026-01-31 02:36:00, iOS,US,organic
3668,2026-01-12 02:11:00,ANDROID,US,organic
3669,2026-01-11 16:42:00,Android,IN,paid_social
3670,2026-01-20 13:46:00,Android ,FR,paid_social
3671,2026-03-04 02:02:00,ios,FR,paid_social
3672,2026-01-11 09:15:00,android,TR,organic
3673,2026-02-16 14:45:00,iOS,US,organic
3674,2026-03-02 04:14:00,WEB,DE,influencer
3675,2026-02-07 00:28:00,iOS,FR,paid_social
3676,2026-03-06 13:36:00,Android ,IN,cross_promo
3677,2026-03-03 00:46:00,ios,US,paid_social
3678,2026-03-02 14:07:00,iOS,JP,organic
3679,2026-03-23 06:51:00,iOS,IN,organic
3680,2026-03-09 08:45:00,iOS,BR,organic
3681,2026-02-24 01:23:00,Android,DE,paid_social
3682,2026-01-22 07:00:00,iOS,IN,paid_social
3683,2026-02-23 11:45:00,ios,US,influencer
3684,2026-03-20 15:34:00,Android,JP,organic
3685,2026-03-24 22:47:00,IOS,IN,organic
3686,2026-02-05 11:58:00,Android,BR,organic
3687,2026-03-07 01:16:00,web,BR,cross_promo
3688,2026-01-18 22:14:00,iOS,,cross_promo
3689,2026-02-01 08:44:00,IOS,DE,paid_social
3690,2026-01-21 15:35:00,iOS,DE,organic
3691,2026-01-15 21:50:00,Android ,TR,organic
3692,2026-01-27 06:08:00,ios,US,influencer
3693,2026-02-07 19:04:00,Android ,DE,paid_social
3694,2026-01-04 05:53:00,ios,US,influencer
3695,2026-03-04 03:47:00,ios,GB,organic
3696,2026-01-30 22:34:00,ANDROID,GB,organic
3697,2026-01-10 10:38:00,ios,IN,organic
3698,2026-02-06 02:34:00,ios,DE,paid_social
3699,2026-02-06 15:36:00,android,BR,organic
3700,2026-01-22 14:16:00,ANDROID,,organic
3701,2026-01-14 13:22:00,android,US,paid_social
3702,2026-01-06 23:49:00,Android ,US,cross_promo
3703,2026-03-27 16:40:00, iOS,DE,organic
3704,2026-01-25 12:49:00,Android,US,organic
3705,2026-03-12 01:06:00, iOS,US,paid_social
3706,2026-01-29 16:06:00,ios,US,organic
3707,2026-02-19 23:05:00,android,BR,cross_promo
3708,2026-03-10 22:56:00,android,BR,cross_promo
3709,2026-01-01 19:48:00,Android,IN,organic
3710,2026-02-17 08:27:00,Android ,US,organic
3711,2026-02-11 03:15:00,IOS,US,organic
3712,2026-01-24 23:03:00,WEB,TR,paid_social
3713,2026-01-27 17:45:00,iOS,US,organic
3714,2026-03-24 18:59:00,iOS,IN,organic
3715,2026-02-17 11:57:00,Android,TR,organic
3716,2026-03-22 10:32:00,web,FR,paid_social
3717,2026-03-05 00:54:00,iOS,US,organic
3718,2026-01-28 14:44:00,IOS,US,paid_social
3719,2026-02-16 20:37:00,ANDROID,GB,organic
3720,2026-02-20 18:46:00, iOS,TR,paid_social
3721,2026-03-25 10:10:00,Android ,US,paid_social
3722,2026-02-26 18:10:00,IOS,,organic
3723,2026-03-24 21:44:00,ANDROID,BR,organic
3724,2026-02-05 22:26:00,iOS,GB,organic
3725,2026-03-24 18:17:00,ANDROID,TR,organic
3726,2026-01-22 07:28:00, iOS,US,influencer
3727,2026-01-07 03:25:00, iOS,BR,influencer
3728,2026-03-26 03:43:00,iOS,BR,organic
3729,2026-01-25 09:19:00,android,DE,organic
3730,2026-02-01 07:01:00,Android ,US,paid_social
3731,2026-03-07 18:25:00,ios,JP,influencer
3732,2026-02-01 19:49:00,web,IN,organic
