match_id,player_id,match_time,item_equipped,won,match_duration_min
30416,2931,2026-04-08 21:42:00,Lucky Coin,1,10
30417,2931,2026-04-08 22:33:00,Storm Bow,0,22
30418,2931,2026-04-10 10:22:00,Plate Mail,0,12
30419,2931,2026-04-10 17:02:00,phoenix blade,1,12
30420,2931,2026-04-19 00:00:00,Rusty Dagger,1,22
30421,2931,2026-04-19 13:12:00,Rusty Dagger,0,8
30422,2931,2026-04-19 13:43:00,Lucky Coin,1,22
30423,2931,2026-04-20 10:54:00,Phoenix Blade,1,21
30424,2931,2026-04-20 15:17:00,Rusty Dagger,0,21
30425,2931,2026-04-19 20:01:00,Aegis Shield,1,8
30426,2931,2026-04-20 14:05:00,Lucky Coin,1,10
30427,2931,2026-05-04 19:41:00,Iron Sword,0,9
30428,2931,2026-05-07 10:40:00,STORM BOW,1,10
30429,2931,2026-05-07 07:58:00,Phoenix Blade,1,14
30430,2931,2026-05-07 15:10:00,Plate Mail,1,24
30431,2931,2026-05-07 08:44:00,Leather Vest,0,17
30432,2931,2026-05-12 05:46:00,Storm Bow,0,24
30433,2931,2026-05-12 08:53:00,Plate Mail,1,7
30434,2931,2026-05-12 17:39:00,Aegis Shield,0,17
30435,2932,2026-02-01 01:34:00,Phoenix Blade,0,16
30436,2933,2026-01-16 12:20:00,Leather Vest,0,18
30437,2933,2026-01-17 15:46:00,Rusty Dagger,0,14
30438,2933,2026-01-19 11:13:00,Phoenix Blade,0,23
30439,2933,2026-01-19 06:18:00,rusty dagger,1,23
30440,2933,2026-01-19 08:47:00,Healing Charm,0,18
30441,2933,2026-01-21 11:38:00,Lucky Coin,1,22
30442,2933,2026-01-21 09:29:00,Rusty Dagger,1,17
30443,2933,2026-01-22 01:12:00,Healing Charm,1,23
30444,2933,2026-01-21 22:42:00,  Leather Vest ,0,5
30445,2933,2026-01-21 18:35:00,Phoenix Blade,1,22
30446,2933,2026-01-22 01:22:00,Phoenix Blade,1,25
30447,2934,2026-03-19 17:37:00,Plate Mail,0,9
30448,2934,2026-03-19 16:45:00,Plate Mail,0,9
30449,2934,2026-03-19 05:15:00,Aegis Shield,1,8
30450,2934,2026-03-21 00:45:00,Healing Charm,1,24
30451,2934,2026-03-20 11:55:00,Lucky Coin,1,17
30452,2934,2026-03-20 19:46:00,Lucky Coin,1,15
30453,2934,2026-03-20 11:22:00,Frost Wand,0,9
30454,2934,2026-03-21 18:31:00,Rusty Dagger,0,13
30455,2934,2026-03-21 22:39:00,lucky coin,0,19
30456,2934,2026-03-21 12:42:00,Iron Sword,1,15
30457,2934,2026-03-21 08:53:00,Aegis Shield,1,13
30458,2934,2026-03-24 10:34:00,  Rusty Dagger ,1,7
30459,2934,2026-03-24 16:06:00,Frost Wand,0,10
30460,2934,2026-03-25 06:38:00,Phoenix Blade,1,15
30461,2934,2026-03-31 20:40:00,Storm Bow,0,25
30462,2934,2026-03-31 13:18:00,Storm Bow,1,11
30463,2934,2026-03-31 19:03:00,HEALING CHARM,1,15
30464,2934,2026-03-31 10:21:00,Iron Sword,0,11
30465,2934,2026-04-01 01:39:00,Lucky Coin,1,7
30466,2934,2026-04-17 15:03:00,Iron Sword,1,9
30467,2934,2026-05-23 08:59:00,Iron Sword,0,19
30468,2934,2026-05-25 21:39:00,Leather Vest,0,19
30469,2934,2026-05-26 04:38:00,Rusty Dagger,0,25
30470,2934,2026-05-26 18:42:00,Lucky Coin,0,22
30471,2934,2026-05-27 00:44:00,rusty dagger,0,14
30472,2934,2026-05-27 00:12:00,  Healing Charm ,0,6
30473,2934,2026-06-02 16:52:00,Iron Sword,0,23
30474,2934,2026-07-08 03:21:00,Plate Mail,1,9
30475,2934,2026-07-08 14:27:00,AEGIS SHIELD,0,18
30476,2934,2026-07-08 08:05:00,Plate Mail,1,6
30477,2935,2026-03-30 03:22:00,Lucky Coin,1,8
30478,2935,2026-03-29 23:43:00,  Healing Charm ,0,9
30479,2935,2026-03-29 23:09:00,Storm Bow,1,8
30480,2936,2026-01-27 01:08:00,phoenix blade,1,11
30481,2936,2026-01-26 22:00:00,Aegis Shield,0,12
30482,2936,2026-01-27 12:03:00,Leather Vest,0,7
30483,2937,2026-01-02 04:52:00,Phoenix Blade,1,23
30484,2937,2026-01-02 09:59:00,Plate Mail,1,12
30485,2938,2026-02-22 21:39:00,Iron Sword,1,19
30486,2938,2026-02-23 02:29:00,Iron Sword,1,15
30487,2938,2026-02-22 12:37:00,Phoenix Blade,0,19
30488,2938,2026-02-23 19:41:00,Plate Mail,0,13
30489,2938,2026-02-24 00:23:00,Leather Vest,1,18
30490,2938,2026-02-25 07:31:00,Phoenix Blade,1,7
30491,2938,2026-02-24 21:47:00,Iron Sword,0,16
30492,2938,2026-02-24 11:12:00,Rusty Dagger,1,16
30493,2938,2026-02-25 16:32:00,phoenix blade,0,5
30494,2938,2026-02-25 16:55:00,Healing Charm,0,17
30495,2938,2026-02-25 23:55:00,Rusty Dagger,0,21
30496,2940,2026-01-23 15:13:00,Rusty Dagger,0,15
30497,2940,2026-01-23 07:08:00,  Aegis Shield ,1,25
30498,2940,2026-01-23 06:44:00,Storm Bow,1,7
30499,2940,2026-01-22 22:37:00,Phoenix Blade,1,11
30500,2942,2026-02-01 03:04:00,Phoenix Blade,1,5
30501,2942,2026-02-01 03:39:00,Aegis Shield,1,9
30502,2942,2026-02-01 01:58:00,Phoenix Blade,1,15
30503,2942,2026-02-02 06:04:00,Lucky Coin,1,9
30504,2942,2026-02-02 03:19:00,Frost Wand,0,21
30505,2942,2026-02-02 14:07:00,Frost Wand,1,12
30506,2942,2026-02-03 12:48:00,Storm Bow,1,10
30507,2942,2026-02-03 15:07:00,Rusty Dagger,0,20
30508,2942,2026-02-02 22:22:00,Leather Vest,0,7
30509,2942,2026-02-02 22:36:00,Aegis Shield,1,12
30510,2942,2026-02-04 05:55:00,Aegis Shield,1,10
30511,2942,2026-03-05 13:21:00,Iron Sword,0,12
30512,2942,2026-03-05 16:54:00,Healing Charm,1,11
30513,2942,2026-03-05 09:44:00,  Phoenix Blade ,0,12
30514,2942,2026-03-05 11:53:00,Leather Vest,0,10
30515,2942,2026-03-06 06:31:00,Rusty Dagger,1,6
30516,2942,2026-03-06 21:07:00,Phoenix Blade,0,19
30517,2942,2026-03-06 10:12:00,Healing Charm,1,13
30518,2942,2026-04-20 06:14:00,Storm Bow,1,9
30519,2942,2026-04-19 22:34:00,Aegis Shield,1,21
30520,2942,2026-04-20 00:18:00,Phoenix Blade,1,20
30521,2942,2026-04-21 14:13:00,Rusty Dagger,1,17
30522,2942,2026-04-23 12:57:00,aegis shield,1,22
30523,2942,2026-04-22 23:59:00,  Rusty Dagger ,1,21
30524,2942,2026-04-23 07:09:00,Phoenix Blade,0,21
30525,2942,2026-04-24 14:17:00,IRON SWORD,0,15
30526,2942,2026-04-24 03:31:00,Iron Sword,0,24
30527,2942,2026-04-24 16:54:00,Storm Bow,1,7
30528,2942,2026-04-27 20:50:00,Phoenix Blade,1,16
30529,2942,2026-04-27 09:51:00,RUSTY DAGGER,0,14
30530,2942,2026-04-27 09:51:00,Iron Sword,0,22
30531,2942,2026-04-27 22:29:00,Aegis Shield,0,23
30532,2942,2026-05-08 04:00:00,Aegis Shield,1,19
30533,2942,2026-05-16 08:15:00,HEALING CHARM,0,6
30534,2942,2026-05-15 22:46:00,phoenix blade,0,25
30535,2942,2026-05-20 20:46:00,phoenix blade,1,20
30536,2942,2026-05-20 19:55:00,Iron Sword,0,15
30537,2942,2026-05-26 17:09:00,lucky coin,0,5
30538,2942,2026-05-26 23:38:00,Rusty Dagger,0,6
30539,2942,2026-05-27 01:26:00,Storm Bow,0,19
30540,2942,2026-05-27 05:09:00,Leather Vest,1,23
30541,2942,2026-05-27 14:02:00,Rusty Dagger,0,10
30542,2942,2026-05-28 02:31:00,Phoenix Blade,0,8
30543,2942,2026-05-29 18:06:00,Aegis Shield,0,10
30544,2942,2026-05-29 07:57:00,  Aegis Shield ,1,15
30545,2942,2026-05-29 14:09:00,Aegis Shield,1,5
30546,2943,2026-01-11 18:48:00,Plate Mail,0,10
30547,2943,2026-01-11 07:24:00,Phoenix Blade,1,18
30548,2943,2026-01-11 16:39:00,Rusty Dagger,1,18
30549,2943,2026-01-11 06:11:00,Iron Sword,0,6
30550,2944,2026-02-12 03:00:00,Storm Bow,0,20
30551,2944,2026-02-12 00:28:00,Phoenix Blade,1,14
30552,2945,2026-01-14 19:14:00,Lucky Coin,1,16
30553,2946,2026-02-14 09:33:00,Rusty Dagger,0,18
30554,2946,2026-02-14 05:38:00,plate mail,1,18
30555,2947,2026-02-27 13:15:00,Frost Wand,0,21
30556,2947,2026-02-27 15:13:00,Phoenix Blade,0,18
30557,2947,2026-02-26 23:58:00,Plate Mail,1,10
30558,2947,2026-02-27 15:56:00,Aegis Shield,0,6
30559,2947,2026-03-01 15:18:00,Rusty Dagger,0,14
30560,2947,2026-03-01 16:37:00,Storm Bow,0,17
30561,2947,2026-03-01 19:51:00,Plate Mail,1,20
30562,2947,2026-03-01 04:57:00,Iron Sword,1,15
30563,2947,2026-03-02 21:43:00,Iron Sword,0,7
30564,2947,2026-03-03 10:07:00,Phoenix Blade,1,12
30565,2947,2026-03-12 09:19:00,leather vest,1,24
30566,2947,2026-03-12 18:05:00,Iron Sword,0,7
30567,2947,2026-03-12 12:26:00,Healing Charm,1,17
30568,2947,2026-03-12 17:28:00,Healing Charm,0,8
30569,2947,2026-03-14 20:41:00,Phoenix Blade,0,17
30570,2947,2026-03-14 12:41:00,Phoenix Blade,1,6
30571,2947,2026-03-14 16:05:00,Iron Sword,1,23
30572,2947,2026-03-14 08:28:00,Iron Sword,0,6
30573,2947,2026-04-14 02:40:00,Frost Wand,1,7
30574,2947,2026-04-14 19:23:00,Aegis Shield,1,23
30575,2947,2026-04-14 12:42:00,Iron Sword,1,24
30576,2947,2026-04-22 10:48:00,Lucky Coin,1,20
30577,2947,2026-04-22 17:32:00,Iron Sword,1,16
30578,2947,2026-04-22 06:53:00,Iron Sword,1,17
30579,2947,2026-04-29 06:41:00,Rusty Dagger,1,12
30580,2947,2026-04-29 14:09:00,Aegis Shield,0,8
30581,2947,2026-04-28 23:29:00,Frost Wand,1,7
30582,2947,2026-04-30 06:36:00,Iron Sword,0,10
30583,2947,2026-05-01 05:42:00,Rusty Dagger,0,18
30584,2947,2026-05-01 08:56:00,Iron Sword,0,19
30585,2947,2026-05-01 11:31:00,Aegis Shield,1,14
30586,2947,2026-05-01 04:16:00,Aegis Shield,1,16
30587,2947,2026-05-25 13:38:00,Storm Bow,1,24
30588,2947,2026-05-25 18:40:00,Iron Sword,0,21
30589,2947,2026-05-25 09:30:00,Phoenix Blade,1,16
30590,2947,2026-05-25 12:49:00,Rusty Dagger,1,17
30591,2948,2026-03-10 16:53:00,Plate Mail,1,12
30592,2948,2026-03-10 08:43:00,Plate Mail,1,16
30593,2948,2026-03-10 15:15:00,STORM BOW,1,25
30594,2948,2026-03-11 04:37:00,Leather Vest,0,8
30595,2948,2026-03-12 22:22:00,Phoenix Blade,1,11
30596,2948,2026-03-12 13:02:00,RUSTY DAGGER,0,6
30597,2948,2026-03-14 17:00:00,Leather Vest,0,11
30598,2948,2026-03-16 02:41:00,Iron Sword,1,19
30599,2948,2026-03-16 00:38:00,Phoenix Blade,0,13
30600,2948,2026-03-16 21:58:00,Frost Wand,0,17
30601,2948,2026-03-16 13:26:00,Aegis Shield,0,22
30602,2948,2026-03-16 16:19:00,Leather Vest,1,24
30603,2948,2026-03-17 17:34:00,LUCKY COIN,0,8
30604,2948,2026-03-17 18:40:00,healing charm,0,21
30605,2948,2026-03-20 19:42:00,Leather Vest,1,13
30606,2948,2026-03-20 19:02:00,Aegis Shield,0,17
30607,2948,2026-03-21 07:48:00,Healing Charm,1,14
30608,2948,2026-03-24 02:21:00,leather vest,1,12
30609,2948,2026-03-24 02:30:00,Healing Charm,0,13
30610,2948,2026-03-23 22:46:00,Rusty Dagger,1,10
30611,2948,2026-03-24 00:09:00,RUSTY DAGGER,1,20
30612,2948,2026-03-24 08:32:00,PHOENIX BLADE,0,15
30613,2948,2026-03-25 01:39:00,Rusty Dagger,0,8
30614,2948,2026-03-25 01:26:00,  Iron Sword ,1,21
30615,2948,2026-03-24 08:55:00,storm bow,1,22
30616,2949,2026-01-11 13:38:00,Phoenix Blade,0,23
30617,2949,2026-01-12 12:01:00,Phoenix Blade,0,5
30618,2949,2026-01-12 06:28:00,Plate Mail,0,16
30619,2949,2026-01-11 13:39:00,Leather Vest,1,21
30620,2950,2026-02-28 01:51:00,Lucky Coin,0,19
30621,2952,2026-01-26 20:53:00,Rusty Dagger,0,5
30622,2952,2026-01-26 11:46:00,Iron Sword,0,16
30623,2952,2026-01-26 17:17:00,Aegis Shield,1,25
30624,2952,2026-01-26 06:42:00,Healing Charm,0,15
30625,2953,2026-02-04 06:24:00,Iron Sword,0,25
30626,2953,2026-02-04 05:08:00,Plate Mail,0,21
30627,2953,2026-02-04 11:06:00,Rusty Dagger,1,5
30628,2953,2026-02-03 23:09:00,Lucky Coin,0,13
30629,2953,2026-02-06 05:15:00,Phoenix Blade,0,22
30630,2953,2026-02-06 01:44:00,Aegis Shield,1,23
30631,2953,2026-02-07 21:42:00,Plate Mail,0,23
30632,2953,2026-02-09 13:35:00,RUSTY DAGGER,0,23
30633,2953,2026-02-09 12:16:00,phoenix blade,0,17
30634,2953,2026-02-09 08:55:00,Rusty Dagger,1,13
30635,2953,2026-02-10 10:10:00,  Iron Sword ,1,8
30636,2953,2026-02-10 01:35:00,Aegis Shield,1,5
30637,2953,2026-02-10 05:50:00,LUCKY COIN,1,22
30638,2953,2026-02-10 09:36:00,Aegis Shield,1,16
30639,2953,2026-02-11 11:22:00,Rusty Dagger,0,5
30640,2953,2026-02-11 21:58:00,Phoenix Blade,1,11
30641,2953,2026-02-12 03:57:00,Plate Mail,1,16
30642,2953,2026-02-12 11:30:00,Storm Bow,0,7
30643,2953,2026-02-11 23:53:00,Rusty Dagger,0,15
30644,2953,2026-04-17 21:26:00,Phoenix Blade,0,11
30645,2953,2026-04-17 08:46:00,Frost Wand,1,11
30646,2953,2026-04-17 13:51:00,Healing Charm,0,15
30647,2953,2026-04-17 16:33:00,Rusty Dagger,0,12
30648,2953,2026-04-18 21:45:00,Lucky Coin,1,7
30649,2954,2026-02-01 08:20:00,iron sword,1,18
30650,2954,2026-03-30 09:29:00,lucky coin,0,24
30651,2954,2026-03-30 03:53:00,Iron Sword,1,18
30652,2954,2026-03-29 23:28:00,Iron Sword,0,25
30653,2954,2026-03-29 21:57:00,Rusty Dagger,0,12
30654,2954,2026-03-31 11:42:00,Aegis Shield,1,20
30655,2954,2026-03-31 13:42:00,  Rusty Dagger ,1,9
30656,2954,2026-05-13 03:15:00,Lucky Coin,0,5
30657,2954,2026-05-13 00:14:00,Storm Bow,0,8
30658,2954,2026-05-12 20:46:00,  Healing Charm ,0,22
30659,2954,2026-05-12 22:34:00,Phoenix Blade,1,7
30660,2954,2026-05-22 03:55:00,Leather Vest,1,8
30661,2954,2026-05-22 00:51:00,Aegis Shield,1,5
30662,2954,2026-05-22 08:01:00,Plate Mail,0,23
30663,2954,2026-05-22 12:05:00,Storm Bow,1,24
30664,2956,2026-02-14 12:43:00,Storm Bow,0,6
30665,2958,2026-01-08 02:09:00,Aegis Shield,1,23
30666,2958,2026-02-17 15:13:00,lucky coin,0,9
30667,2958,2026-02-18 02:50:00,Rusty Dagger,1,11
30668,2958,2026-04-14 12:07:00,aegis shield,1,15
30669,2958,2026-04-15 07:39:00,Storm Bow,0,7
30670,2958,2026-04-15 09:36:00,  Aegis Shield ,1,19
30671,2958,2026-04-14 16:56:00,Aegis Shield,1,23
30672,2959,2026-03-06 07:26:00,plate mail,1,14
30673,2959,2026-03-06 01:26:00,Iron Sword,0,18
30674,2959,2026-03-07 01:47:00,Iron Sword,1,5
30675,2959,2026-03-07 02:12:00,  Iron Sword ,0,6
30676,2959,2026-03-06 18:17:00,Plate Mail,1,24
30677,2959,2026-03-07 10:47:00,Leather Vest,0,11
30678,2959,2026-03-08 21:43:00,Iron Sword,1,12
30679,2959,2026-03-08 19:28:00,Aegis Shield,1,23
30680,2959,2026-03-09 00:11:00,Leather Vest,1,9
30681,2959,2026-03-09 07:12:00,Rusty Dagger,0,22
30682,2959,2026-03-10 03:00:00,lucky coin,1,10
30683,2959,2026-03-09 17:07:00,Frost Wand,0,25
30684,2959,2026-03-10 18:35:00,STORM BOW,1,21
30685,2959,2026-03-10 20:27:00,Aegis Shield,1,24
30686,2959,2026-03-12 17:38:00,Healing Charm,1,10
30687,2959,2026-03-12 22:37:00,Aegis Shield,1,23
30688,2959,2026-03-13 15:17:00,Leather Vest,1,6
30689,2959,2026-03-13 23:41:00,Healing Charm,0,14
30690,2959,2026-03-13 22:15:00,Leather Vest,1,15
30691,2959,2026-03-15 08:11:00,Iron Sword,1,22
30692,2959,2026-03-14 23:35:00,Leather Vest,0,6
30693,2959,2026-03-15 07:11:00,Frost Wand,1,24
30694,2959,2026-03-15 16:25:00,Lucky Coin,0,16
30695,2959,2026-03-16 13:34:00,Iron Sword,0,7
30696,2959,2026-03-16 09:21:00,Plate Mail,0,22
30697,2959,2026-04-08 14:38:00,Aegis Shield,1,10
30698,2959,2026-04-08 04:19:00,rusty dagger,1,9
30699,2959,2026-04-08 09:46:00,  Frost Wand ,0,18
30700,2959,2026-04-08 08:44:00,lucky coin,1,14
30701,2959,2026-04-10 00:48:00,Plate Mail,0,6
30702,2959,2026-04-09 18:24:00,Iron Sword,0,9
30703,2959,2026-04-09 18:18:00,Iron Sword,1,13
30704,2959,2026-04-11 20:46:00,Phoenix Blade,0,8
30705,2959,2026-04-16 04:57:00,Frost Wand,0,5
30706,2959,2026-04-16 02:50:00,Leather Vest,0,10
30707,2959,2026-04-16 00:06:00,  Aegis Shield ,0,8
30708,2959,2026-04-16 20:16:00,Plate Mail,0,8
30709,2959,2026-04-16 20:59:00,Phoenix Blade,1,19
30710,2959,2026-04-16 18:37:00,Plate Mail,0,17
30711,2959,2026-04-16 17:55:00,Rusty Dagger,0,7
30712,2959,2026-04-19 00:40:00,storm bow,0,6
30713,2959,2026-05-17 18:57:00,Rusty Dagger,1,5
30714,2959,2026-05-19 03:48:00,Rusty Dagger,0,21
30715,2959,2026-05-19 14:21:00,rusty dagger,1,18
30716,2959,2026-05-19 11:27:00,Rusty Dagger,1,23
30717,2959,2026-05-18 20:50:00,Frost Wand,1,21
30718,2959,2026-06-04 07:25:00,Rusty Dagger,0,5
30719,2959,2026-06-04 04:03:00,Frost Wand,0,11
30720,2959,2026-06-04 02:05:00,Phoenix Blade,1,18
30721,2959,2026-06-03 19:44:00,Aegis Shield,0,21
30722,2959,2026-06-08 06:49:00,  Rusty Dagger ,0,19
30723,2959,2026-06-08 08:30:00,Phoenix Blade,0,24
30724,2959,2026-06-08 09:10:00,storm bow,1,14
30725,2959,2026-06-07 17:43:00,Leather Vest,0,24
30726,2960,2026-03-22 16:22:00,Frost Wand,0,21
30727,2960,2026-03-22 17:16:00,  Lucky Coin ,1,18
30728,2960,2026-03-22 23:03:00,Phoenix Blade,1,25
30729,2960,2026-03-22 21:06:00,Iron Sword,0,22
30730,2960,2026-03-23 09:12:00,Phoenix Blade,0,10
30731,2960,2026-03-24 00:39:00,Phoenix Blade,0,18
30732,2960,2026-03-23 08:37:00,Aegis Shield,1,17
30733,2960,2026-03-25 00:26:00,Leather Vest,0,22
30734,2960,2026-03-24 11:56:00,Rusty Dagger,0,8
30735,2960,2026-03-24 20:18:00,Aegis Shield,1,13
30736,2960,2026-03-25 13:28:00,Phoenix Blade,1,8
30737,2960,2026-03-26 08:42:00,Phoenix Blade,1,9
30738,2960,2026-03-26 16:43:00,Phoenix Blade,1,24
30739,2960,2026-03-26 20:54:00,Lucky Coin,0,9
30740,2960,2026-03-27 02:37:00,Storm Bow,0,6
30741,2961,2026-01-29 07:20:00,Iron Sword,0,8
30742,2961,2026-01-28 16:12:00,Iron Sword,0,19
30743,2962,2026-02-03 05:44:00,Plate Mail,1,19
30744,2962,2026-02-03 10:15:00,Frost Wand,0,8
30745,2962,2026-02-02 21:02:00,Lucky Coin,1,20
30746,2964,2026-03-05 18:46:00,Iron Sword,1,19
30747,2964,2026-03-05 13:20:00,Lucky Coin,0,13
30748,2964,2026-03-05 06:08:00,Healing Charm,0,12
30749,2964,2026-03-06 12:42:00,iron sword,1,5
30750,2964,2026-03-06 18:56:00,Iron Sword,0,13
30751,2964,2026-03-11 13:36:00,Rusty Dagger,0,21
30752,2964,2026-03-11 01:51:00,Phoenix Blade,1,5
30753,2965,2026-02-14 15:36:00,Healing Charm,0,13
30754,2965,2026-02-15 00:39:00,Iron Sword,0,23
30755,2965,2026-02-17 11:01:00,rusty dagger,0,5
30756,2965,2026-02-17 23:34:00,Frost Wand,0,11
30757,2965,2026-02-28 20:37:00,Iron Sword,1,17
30758,2965,2026-03-01 00:20:00,Leather Vest,0,10
30759,2965,2026-02-28 10:34:00,Rusty Dagger,0,11
30760,2965,2026-04-05 13:57:00,Iron Sword,0,25
30761,2965,2026-04-05 09:26:00,healing charm,1,9
30762,2965,2026-04-06 10:39:00,Storm Bow,0,22
30763,2965,2026-04-06 06:53:00,Frost Wand,0,22
30764,2965,2026-04-07 01:26:00,Leather Vest,1,16
30765,2965,2026-04-10 21:53:00,Phoenix Blade,1,22
30766,2965,2026-04-11 05:16:00,Healing Charm,1,16
30767,2965,2026-04-11 14:11:00,Healing Charm,1,13
30768,2965,2026-04-29 18:15:00,Aegis Shield,1,19
30769,2965,2026-04-29 20:43:00,Plate Mail,1,9
30770,2965,2026-05-16 09:50:00,Aegis Shield,1,19
30771,2965,2026-05-16 18:11:00,Storm Bow,1,16
30772,2968,2026-02-06 12:21:00,Lucky Coin,0,8
30773,2968,2026-02-06 04:23:00,Lucky Coin,0,11
30774,2968,2026-02-05 23:35:00,Leather Vest,1,8
30775,2968,2026-02-14 20:50:00,Leather Vest,1,20
30776,2968,2026-02-14 21:25:00,Phoenix Blade,1,7
30777,2968,2026-02-14 15:16:00,Healing Charm,0,24
30778,2968,2026-02-14 20:53:00,Healing Charm,0,5
30779,2968,2026-02-15 02:24:00,Phoenix Blade,1,22
30780,2968,2026-02-16 02:29:00,PHOENIX BLADE,0,19
30781,2968,2026-02-16 20:27:00,Aegis Shield,0,9
30782,2968,2026-02-16 12:56:00,PHOENIX BLADE,1,10
30783,2968,2026-02-16 13:18:00,lucky coin,0,17
30784,2968,2026-02-17 23:14:00,Lucky Coin,0,17
30785,2968,2026-02-18 19:19:00,  Storm Bow ,1,7
30786,2968,2026-02-18 03:46:00,Phoenix Blade,0,19
30787,2968,2026-02-20 06:47:00,aegis shield,1,18
30788,2968,2026-02-20 20:44:00,Aegis Shield,1,21
30789,2968,2026-02-20 15:23:00,Iron Sword,1,17
30790,2968,2026-02-22 05:47:00,Aegis Shield,1,17
30791,2968,2026-02-24 00:37:00,Phoenix Blade,1,15
30792,2968,2026-03-25 05:37:00,  Rusty Dagger ,0,5
30793,2968,2026-03-25 18:31:00,Healing Charm,1,22
30794,2968,2026-03-25 07:05:00,Plate Mail,1,23
30795,2968,2026-03-25 10:25:00,HEALING CHARM,1,5
30796,2968,2026-03-27 04:54:00,Iron Sword,1,17
30797,2968,2026-03-28 15:37:00,Storm Bow,1,16
30798,2968,2026-03-28 20:10:00,Storm Bow,1,10
30799,2968,2026-03-28 15:07:00,Storm Bow,0,7
30800,2968,2026-03-29 09:07:00,Storm Bow,1,13
30801,2968,2026-03-29 14:55:00,Rusty Dagger,0,25
30802,2968,2026-04-29 14:22:00,frost wand,1,25
30803,2968,2026-04-29 22:08:00,Phoenix Blade,1,18
30804,2968,2026-04-29 19:39:00,Phoenix Blade,0,11
30805,2968,2026-05-28 20:47:00,Leather Vest,0,15
30806,2968,2026-05-28 16:40:00,Healing Charm,0,9
30807,2968,2026-05-28 17:38:00,  Aegis Shield ,1,23
30808,2968,2026-05-30 07:27:00,  Iron Sword ,1,12
30809,2968,2026-05-30 10:31:00,iron sword,1,17
30810,2968,2026-05-30 16:09:00,Phoenix Blade,0,8
30811,2968,2026-05-30 21:47:00,Iron Sword,1,16
30812,2969,2026-01-10 19:26:00,Iron Sword,0,25
30813,2969,2026-01-09 23:31:00,Rusty Dagger,0,18
30814,2969,2026-01-09 21:07:00,phoenix blade,1,16
30815,2969,2026-01-10 03:44:00,phoenix blade,1,5
30816,2969,2026-01-12 05:20:00,Rusty Dagger,0,5
30817,2969,2026-01-12 13:50:00,Rusty Dagger,1,15
30818,2969,2026-01-12 11:10:00,Aegis Shield,0,17
30819,2969,2026-01-12 08:10:00,Frost Wand,0,13
30820,2970,2026-01-14 13:16:00,leather vest,0,22
30821,2970,2026-01-14 15:50:00,Iron Sword,0,24
30822,2970,2026-01-14 17:40:00,  Lucky Coin ,1,7
30823,2970,2026-01-15 07:53:00,leather vest,1,24
30824,2970,2026-01-15 22:52:00,Storm Bow,1,23
30825,2970,2026-01-15 23:22:00,  Aegis Shield ,0,24
30826,2971,2026-01-26 10:26:00,Storm Bow,1,5
30827,2971,2026-01-26 06:19:00,Lucky Coin,0,13
30828,2971,2026-01-25 23:39:00,Iron Sword,1,8
30829,2971,2026-01-26 09:55:00,Leather Vest,1,20
30830,2971,2026-01-27 04:49:00,Lucky Coin,1,23
30831,2971,2026-01-26 18:59:00,Leather Vest,1,20
30832,2971,2026-01-27 10:41:00,PLATE MAIL,1,23
30833,2971,2026-01-28 12:27:00,Storm Bow,1,13
30834,2971,2026-01-28 13:46:00,FROST WAND,1,15
30835,2971,2026-01-28 17:36:00,Rusty Dagger,0,11
30836,2971,2026-01-30 00:25:00,Rusty Dagger,0,21
30837,2971,2026-01-29 19:39:00,Aegis Shield,1,5
30838,2971,2026-01-30 09:47:00,Healing Charm,0,10
30839,2971,2026-01-30 04:13:00,iron sword,1,22
30840,2971,2026-02-02 00:39:00,Rusty Dagger,0,15
30841,2971,2026-02-02 11:32:00,Frost Wand,0,9
30842,2971,2026-02-02 06:29:00,  Aegis Shield ,0,9
30843,2971,2026-02-01 19:14:00,STORM BOW,1,8
30844,2971,2026-02-03 17:27:00,Lucky Coin,1,22
30845,2971,2026-02-04 05:55:00,Storm Bow,1,18
30846,2971,2026-02-07 12:51:00,Phoenix Blade,1,16
30847,2971,2026-02-07 16:57:00,Aegis Shield,1,20
30848,2971,2026-02-07 12:17:00,Iron Sword,1,9
30849,2971,2026-03-10 09:39:00,Iron Sword,1,25
30850,2971,2026-03-10 15:05:00,Plate Mail,0,18
30851,2971,2026-03-12 02:02:00,healing charm,0,20
30852,2971,2026-03-12 03:41:00,Aegis Shield,0,15
30853,2971,2026-03-11 18:20:00,Iron Sword,0,25
30854,2971,2026-03-12 07:18:00,Storm Bow,1,13
30855,2971,2026-03-13 05:54:00,Rusty Dagger,0,24
30856,2971,2026-03-13 16:32:00,rusty dagger,1,15
30857,2971,2026-03-13 13:18:00,Phoenix Blade,0,10
30858,2971,2026-03-14 02:19:00,frost wand,0,6
30859,2971,2026-03-19 04:40:00,Phoenix Blade,1,5
30860,2971,2026-04-10 10:12:00,Iron Sword,0,5
30861,2971,2026-04-09 18:54:00,Aegis Shield,0,16
30862,2971,2026-04-11 04:05:00,Phoenix Blade,1,7
30863,2971,2026-04-11 12:26:00,Plate Mail,0,21
30864,2971,2026-04-28 12:05:00,Leather Vest,1,14
30865,2971,2026-04-27 22:26:00,phoenix blade,1,19
30866,2971,2026-04-28 13:22:00,Phoenix Blade,0,6
30867,2973,2026-02-12 07:09:00,Aegis Shield,1,24
30868,2973,2026-02-11 14:34:00,Storm Bow,0,7
30869,2973,2026-02-12 05:46:00,Aegis Shield,0,22
