player_id,install_date,platform,country,acquisition_channel,is_payer,early_sessions,early_matches,early_playmin,lifetime_usd,last_active_day
3320,2026-02-25 04:28:00,Android,JP,organic,0,9,6.0,108.0,0.0,20
3321,2026-01-06 16:46:00,Ios,unknown,organic,1,12,10.0,154.0,35.79,114
3322,2026-01-11 07:43:00,Android,GB,cross_promo,0,11,6.0,125.0,0.0,8
3323,2026-01-09 05:09:00,Android,IN,paid_social,0,5,4.0,25.0,0.0,15
3324,2026-01-21 20:55:00,Ios,DE,organic,0,3,1.0,29.0,0.0,2
3325,2026-03-04 06:41:00,Ios,US,paid_social,0,3,3.0,63.0,0.0,0
3326,2026-01-06 13:15:00,Ios,US,organic,0,3,3.0,19.0,0.0,0
3327,2026-02-06 21:10:00,Ios,DE,influencer,0,2,3.0,30.0,0.0,0
3328,2026-02-08 17:01:00,Ios,GB,organic,0,4,0.0,41.0,0.0,0
3329,2026-03-05 06:45:00,Web,US,organic,0,7,8.0,76.0,0.0,8
3330,2026-03-30 14:42:00,Android,DE,organic,0,1,0.0,7.0,0.0,0
3331,2026-02-16 07:28:00,Ios,IN,paid_social,0,12,6.0,189.0,0.0,113
3332,2026-01-23 18:43:00,Android,FR,organic,0,6,2.0,88.0,0.0,119
3333,2026-03-14 16:49:00,Android,DE,paid_social,0,2,4.0,22.0,0.0,0
3334,2026-02-17 06:58:00,Android,JP,cross_promo,0,7,9.0,33.0,0.0,5
3335,2026-01-23 22:44:00,Ios,unknown,organic,0,8,9.0,120.0,0.0,6
3336,2026-03-10 22:26:00,Android,BR,paid_social,0,1,2.0,1.0,0.0,0
3337,2026-01-06 12:09:00,Android,unknown,cross_promo,0,2,1.0,26.0,0.0,0
3338,2026-01-04 17:59:00,Ios,US,paid_social,0,1,0.0,5.0,0.0,0
3339,2026-03-03 23:49:00,Ios,GB,paid_social,0,1,2.0,7.0,0.0,0
3340,2026-02-09 04:59:00,Android,DE,organic,0,5,2.0,46.0,0.0,1
3341,2026-01-30 16:29:00,Ios,GB,organic,0,1,3.0,11.0,0.0,0
3342,2026-01-30 05:10:00,Ios,BR,organic,0,3,1.0,19.0,0.0,0
3343,2026-01-09 13:12:00,Android,US,organic,0,7,6.0,76.0,0.0,6
3344,2026-01-31 10:28:00,Ios,US,paid_social,0,1,2.0,0.0,0.0,0
3345,2026-02-16 06:00:00,Ios,DE,organic,0,7,0.0,55.0,0.0,19
3346,2026-02-14 04:57:00,Android,FR,organic,0,9,9.0,151.0,0.0,99
3347,2026-01-07 03:32:00,Ios,US,paid_social,0,1,0.0,13.0,0.0,0
3348,2026-03-19 04:37:00,Web,US,cross_promo,0,2,3.0,35.0,0.0,0
3349,2026-02-05 23:43:00,Android,GB,paid_social,0,7,6.0,64.0,0.0,9
3350,2026-01-19 02:01:00,Android,DE,organic,0,7,3.0,46.0,0.0,2
3351,2026-03-24 00:55:00,Ios,US,organic,0,12,7.0,149.0,0.0,4
3352,2026-02-20 15:25:00,Android,IN,paid_social,0,2,4.0,31.0,0.0,0
3353,2026-03-24 18:59:00,Web,TR,paid_social,0,7,5.0,69.0,0.0,9
3354,2026-01-21 10:45:00,Ios,IN,organic,0,4,1.0,39.0,0.0,0
3355,2026-02-26 08:25:00,Android,IN,unknown,0,4,6.0,50.0,0.0,1
3356,2026-03-05 03:28:00,Android,TR,influencer,0,2,0.0,28.0,0.0,117
3357,2026-03-11 11:39:00,Ios,US,organic,0,8,5.0,100.0,0.0,3
3358,2026-01-27 18:00:00,Ios,US,organic,0,4,0.0,43.0,0.0,0
3359,2026-02-05 09:06:00,Android,JP,paid_social,0,2,0.0,14.0,0.0,0
3360,2026-01-02 09:28:00,Ios,US,paid_social,0,4,0.0,34.0,0.0,1
3361,2026-03-25 14:43:00,Android,US,organic,0,10,7.0,143.0,0.0,100
3362,2026-01-26 21:14:00,Ios,unknown,paid_social,1,12,3.0,178.0,8.54,100
3363,2026-01-11 11:11:00,Android,US,paid_social,0,5,6.0,41.0,0.0,2
3364,2026-03-10 16:02:00,Ios,TR,paid_social,0,1,1.0,6.0,0.0,0
3365,2026-03-16 07:18:00,Android,IN,organic,0,2,4.0,21.0,0.0,0
3366,2026-02-19 09:28:00,Android,DE,organic,0,4,1.0,24.0,0.0,8
3367,2026-02-11 16:40:00,Web,IN,influencer,0,8,7.0,110.0,0.0,12
3368,2026-01-01 23:16:00,Ios,BR,organic,0,3,0.0,9.0,0.0,0
3369,2026-03-09 19:14:00,Android,unknown,paid_social,0,9,6.0,124.0,0.0,7
3370,2026-03-22 12:03:00,Ios,JP,organic,0,11,4.0,133.0,0.0,3
3371,2026-03-06 09:14:00,Android,BR,influencer,0,7,9.0,79.0,0.0,4
3372,2026-01-05 09:26:00,Android,IN,influencer,0,1,0.0,15.0,0.0,0
3373,2026-03-20 21:58:00,Ios,TR,organic,0,6,3.0,52.0,0.0,3
3374,2026-03-05 08:35:00,Android,DE,paid_social,0,3,1.0,35.0,0.0,1
3375,2026-01-15 20:46:00,Ios,FR,unknown,0,1,0.0,17.0,0.0,0
3376,2026-03-17 15:34:00,Android,DE,paid_social,0,2,2.0,38.0,0.0,0
3377,2026-03-18 13:07:00,Android,GB,organic,0,1,1.0,8.0,0.0,0
3378,2026-03-24 15:07:00,Ios,unknown,paid_social,0,9,3.0,98.0,0.0,7
3379,2026-02-14 10:43:00,Android,US,organic,0,2,2.0,18.0,0.0,0
3380,2026-03-31 03:19:00,Ios,GB,influencer,1,9,11.0,169.0,25.65,114
3381,2026-01-27 15:13:00,Web,BR,organic,0,11,5.0,148.0,0.0,4
3382,2026-02-13 07:59:00,Ios,US,influencer,0,7,4.0,79.0,0.0,3
3383,2026-01-25 18:01:00,Ios,unknown,organic,0,2,0.0,16.0,0.0,0
3384,2026-02-13 17:32:00,Web,FR,paid_social,0,4,2.0,44.0,0.0,1
3385,2026-02-19 17:57:00,Ios,IN,organic,0,6,7.0,86.0,0.0,111
3386,2026-01-19 17:31:00,Web,unknown,organic,0,2,1.0,30.0,0.0,1
3387,2026-03-07 23:16:00,Web,BR,influencer,0,7,1.0,78.0,0.0,9
3388,2026-02-07 15:41:00,Ios,unknown,organic,0,4,9.0,23.0,0.0,10
3389,2026-03-06 00:59:00,Android,US,paid_social,1,11,2.0,152.0,14.11,114
3390,2026-02-06 01:35:00,Android,JP,paid_social,0,1,1.0,9.0,0.0,0
3391,2026-02-17 22:46:00,Android,IN,organic,0,3,4.0,29.0,0.0,1
3392,2026-03-19 14:13:00,Android,IN,organic,0,2,0.0,34.0,0.0,119
3393,2026-03-17 10:13:00,Ios,BR,influencer,0,8,7.0,91.0,0.0,5
3394,2026-03-16 07:03:00,Ios,unknown,cross_promo,0,2,4.0,14.0,0.0,0
3395,2026-01-17 14:10:00,Ios,FR,organic,0,9,10.0,91.0,0.0,8
3396,2026-01-10 10:09:00,Ios,IN,cross_promo,0,7,3.0,75.0,0.0,9
3397,2026-03-13 06:19:00,Android,GB,organic,0,9,9.0,134.0,0.0,5
3398,2026-01-08 02:58:00,Web,TR,influencer,0,3,1.0,17.0,0.0,0
3399,2026-02-15 17:23:00,Android,JP,organic,0,7,9.0,67.0,0.0,4
3400,2026-03-15 17:15:00,Ios,DE,organic,0,7,2.0,86.0,0.0,3
3401,2026-03-14 06:08:00,Android,JP,organic,0,5,1.0,65.0,0.0,1
3402,2026-01-10 18:39:00,Ios,IN,paid_social,0,3,0.0,29.0,0.0,0
3403,2026-02-07 18:50:00,Android,IN,influencer,0,1,1.0,9.0,0.0,0
3404,2026-02-02 07:22:00,Ios,TR,organic,0,8,6.0,76.0,0.0,4
3405,2026-02-20 04:35:00,Android,IN,paid_social,0,2,0.0,31.0,0.0,0
3406,2026-01-16 08:32:00,Android,US,influencer,0,2,4.0,8.0,0.0,0
3407,2026-01-16 12:16:00,Android,BR,influencer,0,6,7.0,59.0,0.0,13
3408,2026-01-31 23:28:00,Ios,US,cross_promo,0,1,2.0,3.0,0.0,0
3409,2026-01-24 02:54:00,Ios,US,paid_social,0,7,6.0,64.0,0.0,2
3410,2026-03-03 21:04:00,Ios,US,organic,0,2,4.0,22.0,0.0,114
3411,2026-03-13 03:05:00,Ios,DE,organic,0,2,4.0,17.0,0.0,0
3412,2026-01-25 08:04:00,Android,IN,organic,0,6,7.0,63.0,0.0,13
3413,2026-01-14 21:40:00,Ios,IN,influencer,0,9,8.0,62.0,0.0,3
3414,2026-02-21 17:47:00,Ios,IN,paid_social,0,4,10.0,49.0,0.0,2
3415,2026-02-16 04:16:00,Ios,FR,organic,0,1,0.0,11.0,0.0,0
3416,2026-02-21 04:40:00,Ios,US,organic,0,1,2.0,12.0,0.0,0
3417,2026-03-22 18:18:00,Ios,JP,organic,0,2,0.0,31.0,0.0,0
3418,2026-02-24 06:44:00,Android,IN,influencer,0,9,3.0,135.0,0.0,114
3419,2026-03-13 15:02:00,Android,BR,organic,0,1,4.0,7.0,0.0,0
3420,2026-01-11 13:56:00,Android,US,paid_social,0,9,1.0,87.0,0.0,7
3421,2026-02-24 16:04:00,Web,US,cross_promo,0,2,0.0,25.0,0.0,0
3422,2026-03-12 14:14:00,Android,BR,organic,0,2,0.0,14.0,0.0,0
3423,2026-01-22 01:24:00,Ios,TR,organic,0,2,4.0,11.0,0.0,0
3424,2026-02-20 23:42:00,Android,IN,organic,0,1,0.0,18.0,0.0,105
3425,2026-02-16 06:28:00,Ios,BR,influencer,0,2,2.0,15.0,0.0,0
3426,2026-03-16 13:19:00,Android,US,organic,0,1,0.0,2.0,0.0,0
3427,2026-01-21 05:54:00,Web,US,paid_social,0,1,0.0,1.0,0.0,0
3428,2026-01-15 14:14:00,Ios,BR,organic,0,14,3.0,185.0,0.0,118
3429,2026-02-07 08:42:00,Ios,FR,organic,0,1,0.0,8.0,0.0,0
3430,2026-03-23 05:54:00,Ios,US,influencer,1,3,1.0,37.0,17.24,0
3431,2026-03-28 15:57:00,Web,FR,organic,0,8,4.0,97.0,0.0,7
3432,2026-02-03 21:04:00,Ios,JP,organic,0,5,5.0,45.0,0.0,10
3433,2026-03-01 16:52:00,Android,FR,organic,0,2,2.0,9.0,0.0,0
3434,2026-03-04 14:38:00,Ios,unknown,organic,0,7,6.0,63.0,0.0,2
3435,2026-02-21 20:23:00,Web,US,paid_social,0,9,6.0,57.0,0.0,5
3436,2026-03-04 22:26:00,Ios,US,paid_social,0,9,3.0,106.0,0.0,4
3437,2026-01-02 20:26:00,Android,DE,organic,0,1,1.0,11.0,0.0,0
3438,2026-01-03 15:48:00,Web,unknown,paid_social,0,1,1.0,17.0,0.0,0
3439,2026-01-14 20:16:00,Ios,US,cross_promo,1,8,6.0,93.0,15.96,1
3440,2026-01-10 06:32:00,Android,unknown,influencer,0,9,7.0,100.0,0.0,2
3441,2026-02-03 20:08:00,Ios,US,organic,0,6,0.0,65.0,0.0,0
3442,2026-03-22 21:21:00,Web,JP,paid_social,0,6,5.0,68.0,0.0,6
3443,2026-02-24 15:41:00,Android,FR,organic,0,2,0.0,5.0,0.0,0
3444,2026-02-26 09:04:00,Ios,IN,unknown,0,1,0.0,7.0,0.0,0
3445,2026-01-28 14:36:00,Android,US,paid_social,0,5,7.0,47.0,0.0,5
3446,2026-03-03 12:28:00,Web,US,paid_social,0,2,2.0,25.0,0.0,0
3447,2026-02-20 23:47:00,Ios,DE,paid_social,0,3,0.0,32.0,0.0,0
3448,2026-02-07 18:48:00,Ios,IN,organic,0,8,3.0,98.0,0.0,17
3449,2026-01-22 05:49:00,Ios,FR,organic,0,1,0.0,15.0,0.0,0
3450,2026-02-08 08:12:00,Ios,BR,organic,0,2,4.0,32.0,0.0,0
3451,2026-02-14 10:39:00,Android,BR,paid_social,0,1,0.0,21.0,0.0,0
3452,2026-03-10 04:40:00,Ios,US,unknown,0,4,4.0,72.0,0.0,105
3453,2026-03-05 03:28:00,Android,GB,organic,0,2,3.0,18.0,0.0,0
3454,2026-01-12 11:42:00,Android,US,organic,0,7,7.0,54.0,0.0,2
3455,2026-03-26 00:47:00,Android,JP,influencer,0,7,3.0,48.0,0.0,9
3456,2026-03-01 03:50:00,Android,GB,influencer,0,4,2.0,64.0,0.0,2
3457,2026-01-14 21:14:00,Android,JP,organic,0,2,3.0,17.0,0.0,0
3458,2026-03-15 21:31:00,Android,TR,paid_social,0,11,6.0,131.0,0.0,12
3459,2026-03-23 03:48:00,Android,BR,organic,0,2,0.0,21.0,0.0,0
3460,2026-02-06 01:28:00,Android,JP,cross_promo,0,2,3.0,26.0,0.0,109
3461,2026-01-31 21:34:00,Ios,US,paid_social,0,5,3.0,34.0,0.0,3
3462,2026-01-04 10:40:00,Ios,GB,organic,0,10,4.0,115.0,0.0,15
3463,2026-02-04 13:20:00,Ios,JP,cross_promo,0,6,2.0,68.0,0.0,7
3464,2026-02-14 13:44:00,Ios,US,organic,0,3,0.0,37.0,0.0,116
3465,2026-01-17 05:08:00,Ios,US,influencer,0,2,0.0,29.0,0.0,0
3466,2026-03-25 13:44:00,Web,US,paid_social,0,2,0.0,14.0,0.0,0
3467,2026-02-20 18:30:00,Ios,US,influencer,0,7,1.0,81.0,0.0,3
3468,2026-01-01 10:35:00,Android,FR,paid_social,0,5,0.0,61.0,0.0,1
3469,2026-02-26 23:10:00,Android,IN,cross_promo,0,8,7.0,84.0,0.0,4
3470,2026-01-08 04:46:00,Ios,DE,paid_social,0,3,4.0,29.0,0.0,0
3471,2026-01-09 15:48:00,Android,IN,paid_social,0,8,7.0,126.0,0.0,89
3472,2026-01-26 16:07:00,Ios,US,influencer,0,6,6.0,62.0,0.0,15
3473,2026-03-03 06:19:00,Android,TR,organic,0,5,5.0,55.0,0.0,5
3474,2026-03-26 08:18:00,Android,US,organic,0,4,7.0,30.0,0.0,2
3475,2026-03-18 23:01:00,Android,US,organic,0,1,4.0,7.0,0.0,0
3476,2026-01-15 18:02:00,Ios,BR,influencer,0,3,3.0,39.0,0.0,116
3477,2026-03-09 17:33:00,Ios,IN,organic,0,6,6.0,53.0,0.0,3
3478,2026-02-27 06:03:00,Ios,IN,paid_social,0,1,0.0,22.0,0.0,0
3479,2026-01-13 18:36:00,Android,IN,influencer,0,3,0.0,48.0,0.0,0
3480,2026-03-16 22:05:00,Ios,DE,organic,0,1,4.0,3.0,0.0,0
3481,2026-03-10 00:24:00,Ios,BR,paid_social,0,12,13.0,174.0,0.0,4
3482,2026-01-19 22:01:00,Web,TR,paid_social,0,10,5.0,102.0,0.0,4
3483,2026-01-25 19:02:00,Ios,US,organic,0,11,5.0,140.0,0.0,113
3484,2026-02-15 03:37:00,Android,US,influencer,0,11,0.0,198.0,0.0,115
3485,2026-03-20 19:49:00,Web,US,cross_promo,0,4,8.0,52.0,0.0,3
3486,2026-03-30 00:37:00,Ios,BR,paid_social,0,2,4.0,29.0,0.0,0
3487,2026-02-09 17:51:00,Android,US,organic,0,1,1.0,6.0,0.0,0
3488,2026-03-08 03:18:00,Ios,IN,organic,0,3,2.0,5.0,0.0,0
3489,2026-02-02 12:12:00,Android,BR,organic,0,4,0.0,23.0,0.0,0
3490,2026-01-12 15:11:00,Ios,TR,organic,0,1,4.0,14.0,0.0,0
3491,2026-03-06 09:09:00,Ios,unknown,paid_social,0,1,1.0,15.0,0.0,0
3492,2026-02-07 10:04:00,Android,US,cross_promo,0,1,1.0,8.0,0.0,0
3493,2026-03-13 04:03:00,Ios,JP,organic,0,2,0.0,24.0,0.0,0
3494,2026-01-23 09:26:00,Ios,JP,cross_promo,0,15,7.0,236.0,0.0,119
3495,2026-03-31 15:55:00,Ios,IN,organic,0,9,7.0,73.0,0.0,7
3496,2026-03-03 07:31:00,Android,US,organic,0,7,2.0,45.0,0.0,6
3497,2026-03-04 11:50:00,Android,JP,cross_promo,0,2,4.0,13.0,0.0,0
3498,2026-02-04 04:29:00,Android,FR,influencer,0,5,8.0,84.0,0.0,113
3499,2026-01-20 16:34:00,Ios,US,paid_social,0,2,4.0,38.0,0.0,0
3500,2026-01-05 02:53:00,Ios,JP,paid_social,0,2,3.0,18.0,0.0,0
3501,2026-02-08 09:57:00,Android,IN,organic,0,7,7.0,101.0,0.0,91
3502,2026-01-04 21:32:00,Android,DE,organic,0,1,3.0,8.0,0.0,0
3503,2026-02-06 15:11:00,Ios,FR,unknown,0,5,5.0,46.0,0.0,2
3504,2026-03-18 21:03:00,Ios,IN,organic,0,2,3.0,43.0,0.0,0
3505,2026-02-17 17:47:00,Android,US,organic,0,7,9.0,70.0,0.0,2
3506,2026-01-29 05:05:00,Web,US,paid_social,0,2,2.0,35.0,0.0,1
3507,2026-03-17 19:07:00,Ios,GB,unknown,1,10,3.0,142.0,6.13,87
3508,2026-01-10 21:44:00,Web,US,organic,0,2,1.0,27.0,0.0,0
3509,2026-02-20 19:51:00,Ios,GB,paid_social,0,2,0.0,10.0,0.0,0
3510,2026-01-08 08:34:00,Ios,GB,organic,0,2,0.0,27.0,0.0,0
3511,2026-03-20 23:17:00,Android,US,organic,0,1,1.0,11.0,0.0,0
3512,2026-01-04 05:49:00,Android,US,cross_promo,0,10,6.0,126.0,0.0,3
3513,2026-02-03 20:27:00,Android,US,influencer,0,1,0.0,8.0,0.0,0
3514,2026-01-05 07:52:00,Web,US,influencer,0,9,5.0,76.0,0.0,3
3515,2026-03-19 02:21:00,Web,BR,organic,0,2,0.0,9.0,0.0,0
3516,2026-03-27 03:07:00,Android,IN,paid_social,1,6,5.0,60.0,11.41,7
3517,2026-03-18 18:00:00,Ios,US,organic,0,2,0.0,21.0,0.0,0
3518,2026-01-03 12:20:00,Android,unknown,organic,0,1,0.0,21.0,0.0,0
3519,2026-03-13 10:11:00,Ios,US,organic,0,2,0.0,21.0,0.0,0
3520,2026-01-19 23:41:00,Android,FR,cross_promo,0,3,4.0,30.0,0.0,0
3521,2026-03-23 18:36:00,Android,US,organic,1,12,11.0,149.0,9.7,15
3522,2026-02-10 16:02:00,Android,BR,organic,1,2,0.0,23.0,9.13,0
3523,2026-01-16 05:47:00,Ios,FR,paid_social,0,8,11.0,71.0,0.0,7
3524,2026-01-26 21:25:00,Android,IN,organic,0,3,0.0,44.0,0.0,114
3525,2026-03-19 19:10:00,Android,DE,organic,0,8,3.0,69.0,0.0,5
3526,2026-02-01 10:21:00,Web,DE,paid_social,0,7,1.0,103.0,0.0,5
3527,2026-02-15 03:48:00,Ios,unknown,paid_social,0,4,0.0,36.0,0.0,1
3528,2026-02-12 19:42:00,Android,DE,paid_social,0,3,1.0,24.0,0.0,0
3529,2026-02-01 03:40:00,Android,IN,organic,0,9,9.0,114.0,0.0,3
3530,2026-02-18 05:51:00,Android,BR,cross_promo,0,1,3.0,11.0,0.0,98
3531,2026-01-12 10:49:00,Ios,DE,cross_promo,0,7,8.0,93.0,0.0,115
3532,2026-01-07 09:57:00,Ios,JP,cross_promo,0,2,2.0,7.0,0.0,0
3533,2026-01-24 12:56:00,Ios,US,influencer,1,11,5.0,144.0,19.11,107
3534,2026-01-16 14:41:00,Web,BR,cross_promo,0,2,0.0,28.0,0.0,0
3535,2026-01-08 14:23:00,Ios,JP,organic,0,4,2.0,45.0,0.0,109
3536,2026-03-07 06:18:00,Android,DE,organic,0,2,4.0,27.0,0.0,0
3537,2026-03-31 01:04:00,Ios,FR,influencer,0,2,0.0,17.0,0.0,0
3538,2026-02-28 02:48:00,Ios,TR,influencer,0,2,3.0,27.0,0.0,0
3539,2026-01-26 15:54:00,Android,IN,paid_social,0,2,1.0,18.0,0.0,0
3540,2026-01-18 22:54:00,Ios,US,organic,0,2,0.0,25.0,0.0,1
3541,2026-02-15 01:53:00,Ios,IN,organic,0,1,2.0,2.0,0.0,0
3542,2026-01-27 03:41:00,Android,US,organic,0,6,4.0,58.0,0.0,4
3543,2026-01-16 19:09:00,Ios,US,influencer,1,7,3.0,56.0,5.28,5
3544,2026-02-20 13:45:00,Ios,US,cross_promo,0,4,0.0,47.0,0.0,1
3545,2026-02-17 12:12:00,Android,FR,paid_social,0,6,7.0,81.0,0.0,6
3546,2026-01-02 12:45:00,Web,TR,organic,0,2,1.0,27.0,0.0,0
3547,2026-03-02 22:37:00,Android,GB,paid_social,0,2,0.0,16.0,0.0,0
3548,2026-03-03 00:18:00,Ios,IN,organic,0,1,4.0,23.0,0.0,0
3549,2026-03-07 15:24:00,Ios,FR,organic,0,4,3.0,34.0,0.0,0
3550,2026-02-01 02:53:00,Web,FR,influencer,0,1,1.0,16.0,0.0,112
3551,2026-02-03 19:49:00,Web,BR,organic,0,1,3.0,14.0,0.0,0
3552,2026-01-22 09:16:00,Web,US,organic,0,2,3.0,19.0,0.0,0
3553,2026-02-09 19:16:00,Ios,US,influencer,0,4,4.0,24.0,0.0,0
3554,2026-03-11 01:17:00,Ios,TR,organic,0,5,5.0,62.0,0.0,3
3555,2026-01-23 19:29:00,Ios,IN,cross_promo,1,3,4.0,35.0,17.23,0
3556,2026-03-23 06:05:00,Android,US,paid_social,0,1,4.0,4.0,0.0,0
3557,2026-03-25 00:24:00,Android,US,paid_social,0,2,0.0,27.0,0.0,0
3558,2026-03-27 03:44:00,Android,TR,influencer,0,6,5.0,51.0,0.0,7
3559,2026-02-18 10:22:00,Android,US,influencer,0,5,5.0,39.0,0.0,6
3560,2026-01-27 21:02:00,Ios,IN,organic,0,1,2.0,5.0,0.0,0
3561,2026-03-25 18:40:00,Ios,US,organic,0,1,4.0,20.0,0.0,97
3562,2026-02-25 15:40:00,Android,US,cross_promo,0,3,5.0,33.0,0.0,2
3563,2026-03-14 12:16:00,Android,JP,organic,0,7,3.0,66.0,0.0,1
3564,2026-02-01 12:14:00,Android,DE,influencer,0,1,0.0,10.0,0.0,0
3565,2026-01-16 15:03:00,Android,IN,influencer,0,2,1.0,25.0,0.0,111
3566,2026-01-27 19:54:00,Android,BR,influencer,0,2,0.0,30.0,0.0,0
3567,2026-02-25 04:08:00,Android,BR,paid_social,0,1,3.0,24.0,0.0,0
3568,2026-03-07 21:33:00,Ios,IN,influencer,0,9,0.0,93.0,0.0,4
3569,2026-03-09 21:00:00,Ios,US,influencer,0,9,7.0,140.0,0.0,83
3570,2026-02-25 03:24:00,Ios,US,influencer,0,1,0.0,4.0,0.0,0
3571,2026-03-25 17:21:00,Ios,IN,influencer,1,11,3.0,144.0,21.52,6
3572,2026-03-22 15:53:00,Android,IN,influencer,0,2,0.0,28.0,0.0,0
3573,2026-02-04 15:51:00,Android,US,organic,0,11,9.0,144.0,0.0,116
3574,2026-01-08 06:14:00,Android,BR,paid_social,0,4,1.0,27.0,0.0,0
3575,2026-01-26 17:02:00,Ios,US,organic,0,3,1.0,29.0,0.0,0
3576,2026-02-12 18:45:00,Ios,US,cross_promo,1,3,3.0,16.0,5.4,0
3577,2026-01-15 12:03:00,Ios,IN,organic,0,4,0.0,70.0,0.0,0
3578,2026-02-09 15:01:00,Android,IN,influencer,0,1,4.0,9.0,0.0,0
3579,2026-03-19 02:59:00,Android,DE,organic,0,7,9.0,79.0,0.0,4
3580,2026-02-04 12:33:00,Ios,IN,cross_promo,0,1,0.0,21.0,0.0,0
3581,2026-01-15 09:05:00,Ios,GB,influencer,0,6,6.0,34.0,0.0,2
3582,2026-03-30 14:13:00,Android,US,influencer,0,7,1.0,69.0,0.0,112
3583,2026-01-18 19:32:00,Ios,US,organic,0,1,3.0,14.0,0.0,0
3584,2026-02-25 21:16:00,Ios,IN,organic,0,4,3.0,32.0,0.0,1
3585,2026-01-15 01:40:00,Ios,US,paid_social,0,2,2.0,30.0,0.0,0
3586,2026-01-26 08:09:00,Ios,BR,cross_promo,0,6,7.0,53.0,0.0,2
3587,2026-03-01 16:52:00,Android,US,paid_social,0,2,0.0,38.0,0.0,112
3588,2026-03-01 01:59:00,Android,TR,organic,0,2,0.0,9.0,0.0,0
3589,2026-03-18 23:18:00,Android,BR,cross_promo,0,10,6.0,102.0,0.0,10
3590,2026-02-20 12:21:00,Ios,DE,organic,1,12,4.0,116.0,8.1,8
3591,2026-02-17 13:06:00,Ios,US,cross_promo,0,6,2.0,54.0,0.0,6
3592,2026-02-10 07:59:00,Android,GB,organic,0,11,7.0,132.0,0.0,15
3593,2026-03-06 07:41:00,Web,BR,unknown,1,12,14.0,141.0,19.67,6
3594,2026-01-14 14:11:00,Android,IN,organic,0,2,4.0,20.0,0.0,0
3595,2026-02-18 23:15:00,Android,JP,organic,0,1,0.0,8.0,0.0,0
3596,2026-03-13 20:28:00,Android,US,paid_social,0,1,4.0,3.0,0.0,0
3597,2026-01-03 13:57:00,Android,US,paid_social,0,5,9.0,39.0,0.0,8
3598,2026-01-14 05:38:00,Android,US,organic,0,5,3.0,55.0,0.0,4
3599,2026-03-10 14:45:00,Ios,US,organic,0,1,0.0,8.0,0.0,0
3600,2026-03-17 23:21:00,Android,JP,organic,0,7,1.0,99.0,0.0,114
3601,2026-03-12 16:45:00,Ios,JP,paid_social,0,6,0.0,34.0,0.0,0
3602,2026-01-01 18:36:00,Android,US,paid_social,0,1,1.0,11.0,0.0,0
3603,2026-02-18 16:33:00,Android,JP,organic,0,2,3.0,23.0,0.0,0
3604,2026-03-08 18:37:00,Android,GB,influencer,0,1,0.0,9.0,0.0,0
3605,2026-02-19 01:39:00,Android,US,organic,1,7,4.0,95.0,16.68,6
3606,2026-03-05 23:00:00,Android,US,influencer,0,1,1.0,7.0,0.0,0
3607,2026-03-31 13:04:00,Android,US,organic,0,7,5.0,88.0,0.0,3
3608,2026-03-16 22:20:00,Android,IN,influencer,0,7,8.0,88.0,0.0,4
3609,2026-03-27 00:51:00,Ios,TR,organic,0,6,8.0,59.0,0.0,3
3610,2026-02-18 20:21:00,Android,DE,organic,1,9,4.0,153.0,10.56,113
3611,2026-01-22 08:17:00,Ios,IN,cross_promo,0,5,1.0,72.0,0.0,116
3612,2026-01-24 14:18:00,Android,GB,organic,0,3,0.0,25.0,0.0,0
3613,2026-01-08 07:36:00,Ios,US,influencer,0,10,6.0,99.0,0.0,4
3614,2026-01-27 07:37:00,Android,GB,organic,0,3,0.0,20.0,0.0,1
3615,2026-03-15 00:51:00,Web,US,organic,0,1,1.0,5.0,0.0,0
3616,2026-01-27 01:11:00,Android,IN,influencer,0,2,3.0,7.0,0.0,0
3617,2026-01-16 08:18:00,Android,US,cross_promo,0,1,2.0,4.0,0.0,0
3618,2026-01-13 23:48:00,Web,GB,paid_social,0,6,3.0,31.0,0.0,2
3619,2026-01-20 22:36:00,Ios,US,paid_social,0,10,9.0,162.0,0.0,87
3620,2026-03-05 16:52:00,Web,US,cross_promo,0,8,1.0,83.0,0.0,5
3621,2026-03-15 11:08:00,Web,DE,organic,0,2,4.0,37.0,0.0,0
3622,2026-02-18 03:51:00,Android,IN,organic,0,5,3.0,63.0,0.0,0
3623,2026-03-18 16:17:00,Ios,IN,paid_social,0,4,0.0,47.0,0.0,1
3624,2026-01-02 13:55:00,Android,IN,paid_social,0,1,4.0,14.0,0.0,0
3625,2026-01-25 00:47:00,Ios,BR,organic,0,4,3.0,46.0,0.0,114
3626,2026-01-21 23:15:00,Android,BR,influencer,0,8,1.0,124.0,0.0,2
3627,2026-02-27 04:34:00,Ios,unknown,unknown,0,6,7.0,55.0,0.0,4
3628,2026-03-25 13:43:00,Ios,US,influencer,1,11,4.0,202.0,12.38,109
3629,2026-02-15 15:52:00,Web,BR,paid_social,0,7,7.0,43.0,0.0,11
3630,2026-01-23 02:14:00,Ios,IN,organic,0,9,9.0,135.0,0.0,108
3631,2026-03-29 10:12:00,Android,BR,paid_social,0,8,4.0,95.0,0.0,9
3632,2026-01-07 06:28:00,Ios,US,influencer,0,7,4.0,81.0,0.0,11
3633,2026-01-29 06:35:00,Ios,BR,organic,0,2,0.0,45.0,0.0,0
3634,2026-03-08 11:24:00,Ios,GB,cross_promo,0,6,5.0,78.0,0.0,1
